Input_File,Run_ID,e,r,sampleout,samples,Outcome,Sampling_Case,Success_Prob,Solutions_Found,ApproxMC_Time,Sampling_Time,Avg_Sample_Time,CPU_Time,Wall_Time,Space_MB,Result_Code,Directory_Ref
blasted_case_2_b12_1.cnf.gz.no_w.cnf,4604,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,3.0400,N/A,3.08,4.11,12.0,0,blasted_case_2_b12_1.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4604
blasted_case_2_b12_1.cnf.gz.no_w.cnf,4605,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,1.7300,N/A,1.79,2.36,10.0,0,blasted_case_2_b12_1.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4605
blasted_case_2_b12_1.cnf.gz.no_w.cnf,4606,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,1.2800,N/A,1.32,1.79,9.0,0,blasted_case_2_b12_1.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4606
blasted_case_2_b12_1.cnf.gz.no_w.cnf,4607,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,0.8700,N/A,0.94,1.27,9.0,0,blasted_case_2_b12_1.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4607
blasted_case_2_b12_1.cnf.gz.no_w.cnf,4608,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,1.0900,N/A,1.13,1.57,9.0,0,blasted_case_2_b12_1.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4608
blasted_case_2_b12_2.cnf.gz.no_w.cnf,4609,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,0.1500,16.1300,N/A,16.43,21.44,32.0,0,blasted_case_2_b12_2.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4609
blasted_case_2_b12_2.cnf.gz.no_w.cnf,4610,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.1200,6.1700,N/A,6.32,8.29,15.0,0,blasted_case_2_b12_2.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4610
blasted_case_2_b12_2.cnf.gz.no_w.cnf,4611,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1100,3.8600,N/A,3.97,5.2,12.0,0,blasted_case_2_b12_2.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4611
blasted_case_2_b12_2.cnf.gz.no_w.cnf,4612,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.1000,2.4400,N/A,2.55,3.4,10.0,0,blasted_case_2_b12_2.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4612
blasted_case_2_b12_2.cnf.gz.no_w.cnf,4613,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.0900,1.4700,N/A,1.6,2.26,9.0,0,blasted_case_2_b12_2.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4613
blasted_case_2_b12_2.cnf.gz.no_w.cnf,4614,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.0800,2.0600,N/A,2.18,2.98,10.0,0,blasted_case_2_b12_2.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4614
blasted_case_2_b12_even1.cnf.gz.no_w.cnf,4615,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,1.0300,317.1500,N/A,318.62,440.27,111.0,0,blasted_case_2_b12_even1.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4615
blasted_case_2_b12_even1.cnf.gz.no_w.cnf,4616,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.8400,88.6200,N/A,89.71,122.1,68.0,0,blasted_case_2_b12_even1.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4616
blasted_case_2_b12_even1.cnf.gz.no_w.cnf,4617,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.7400,42.8900,N/A,43.81,60.11,51.0,0,blasted_case_2_b12_even1.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4617
blasted_case_2_b12_even1.cnf.gz.no_w.cnf,4618,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.7400,27.6700,N/A,28.67,39.17,52.0,0,blasted_case_2_b12_even1.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4618
blasted_case_2_b12_even1.cnf.gz.no_w.cnf,4619,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.6600,17.1000,N/A,17.94,24.46,48.0,0,blasted_case_2_b12_even1.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4619
blasted_case_2_b12_even1.cnf.gz.no_w.cnf,4620,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.6900,22.5500,N/A,23.62,31.26,60.0,0,blasted_case_2_b12_even1.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4620
blasted_case_2_b12_even2.cnf.gz.no_w.cnf,4621,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,0.9600,289.4800,N/A,290.84,377.3,142.0,0,blasted_case_2_b12_even2.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4621
blasted_case_2_b12_even2.cnf.gz.no_w.cnf,4622,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.8100,84.3200,N/A,85.47,114.73,72.0,0,blasted_case_2_b12_even2.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4622
blasted_case_2_b12_even2.cnf.gz.no_w.cnf,4623,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.7300,40.7200,N/A,41.72,57.85,62.0,0,blasted_case_2_b12_even2.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4623
blasted_case_2_b12_even2.cnf.gz.no_w.cnf,4624,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.7200,33.8300,N/A,34.89,47.18,63.0,0,blasted_case_2_b12_even2.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4624
blasted_case_2_b12_even2.cnf.gz.no_w.cnf,4625,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.6500,15.1700,N/A,16.0,22.07,44.0,0,blasted_case_2_b12_even2.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4625
blasted_case_2_b12_even2.cnf.gz.no_w.cnf,4626,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.5900,18.8500,N/A,19.67,26.19,60.0,0,blasted_case_2_b12_even2.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4626
blasted_case_2_b12_even3.cnf.gz.no_w.cnf,4627,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,1.5700,900.1700,N/A,902.3,1156.37,130.0,0,blasted_case_2_b12_even3.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4627
blasted_case_2_b12_even3.cnf.gz.no_w.cnf,4628,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,1.3000,321.3200,N/A,323.08,390.44,131.0,0,blasted_case_2_b12_even3.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4628
blasted_case_2_b12_even3.cnf.gz.no_w.cnf,4629,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,1.1700,153.9900,N/A,155.58,190.97,140.0,0,blasted_case_2_b12_even3.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4629
blasted_case_2_b12_even3.cnf.gz.no_w.cnf,4630,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,1.1700,113.5300,N/A,115.38,141.25,163.0,0,blasted_case_2_b12_even3.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4630
blasted_case_2_b12_even3.cnf.gz.no_w.cnf,4631,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,1.0500,59.2400,N/A,60.52,71.7,83.0,0,blasted_case_2_b12_even3.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4631
blasted_case_2_b12_even3.cnf.gz.no_w.cnf,4632,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,1.0500,48.5200,N/A,49.94,61.39,104.0,0,blasted_case_2_b12_even3.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4632
blasted_case_2_b14_1.cnf.gz.no_w.cnf,4633,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,0.0800,23.2700,N/A,23.48,28.49,41.0,0,blasted_case_2_b14_1.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4633
blasted_case_2_b14_1.cnf.gz.no_w.cnf,4634,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.0800,8.6400,N/A,8.8,12.05,20.0,0,blasted_case_2_b14_1.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4634
blasted_case_2_b14_1.cnf.gz.no_w.cnf,4635,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0700,3.0800,N/A,3.14,4.19,12.0,0,blasted_case_2_b14_1.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4635
blasted_case_2_b14_1.cnf.gz.no_w.cnf,4636,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.0700,2.7300,N/A,2.83,3.97,12.0,0,blasted_case_2_b14_1.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4636
blasted_case_2_b14_1.cnf.gz.no_w.cnf,4637,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,1.7100,N/A,1.8,2.48,10.0,0,blasted_case_2_b14_1.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4637
blasted_case_2_b14_1.cnf.gz.no_w.cnf,4638,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,2.0900,N/A,2.24,3.05,13.0,0,blasted_case_2_b14_1.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4638
blasted_case_2_b14_2.cnf.gz.no_w.cnf,4639,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,0.1000,17.3400,N/A,17.68,23.75,35.0,0,blasted_case_2_b14_2.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4639
blasted_case_2_b14_2.cnf.gz.no_w.cnf,4640,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.0800,6.8500,N/A,7.01,9.15,19.0,0,blasted_case_2_b14_2.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4640
blasted_case_2_b14_2.cnf.gz.no_w.cnf,4641,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0700,4.4500,N/A,4.62,6.26,15.0,0,blasted_case_2_b14_2.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4641
blasted_case_2_b14_2.cnf.gz.no_w.cnf,4642,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,3.7300,N/A,3.83,5.3,14.0,0,blasted_case_2_b14_2.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4642
blasted_case_2_b14_2.cnf.gz.no_w.cnf,4643,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,1.6000,N/A,1.67,2.38,10.0,0,blasted_case_2_b14_2.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4643
blasted_case_2_b14_2.cnf.gz.no_w.cnf,4644,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,2.1500,N/A,2.25,3.09,14.0,0,blasted_case_2_b14_2.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4644
blasted_case_2_b14_3.cnf.gz.no_w.cnf,4645,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,16.5900,N/A,16.79,22.85,36.0,0,blasted_case_2_b14_3.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4645
blasted_case_2_b14_3.cnf.gz.no_w.cnf,4646,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,4.7000,N/A,4.79,6.26,17.0,0,blasted_case_2_b14_3.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4646
blasted_case_2_b14_3.cnf.gz.no_w.cnf,4647,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,1.9000,N/A,1.89,2.5,10.0,0,blasted_case_2_b14_3.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4647
blasted_case_2_b14_3.cnf.gz.no_w.cnf,4648,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.0300,2.2000,N/A,2.22,2.89,12.0,0,blasted_case_2_b14_3.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4648
blasted_case_2_b14_3.cnf.gz.no_w.cnf,4649,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.0300,1.4300,N/A,1.49,2.06,10.0,0,blasted_case_2_b14_3.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4649
blasted_case_2_b14_3.cnf.gz.no_w.cnf,4650,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,1.4300,N/A,1.47,1.99,12.0,0,blasted_case_2_b14_3.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4650
blasted_case_2_b14_even.cnf.gz.no_w.cnf,4651,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,0.4500,179.9500,N/A,180.74,258.35,109.0,0,blasted_case_2_b14_even.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4651
blasted_case_2_b14_even.cnf.gz.no_w.cnf,4652,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.3800,62.6100,N/A,63.2,84.1,53.0,0,blasted_case_2_b14_even.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4652
blasted_case_2_b14_even.cnf.gz.no_w.cnf,4653,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.3500,32.6900,N/A,33.26,44.15,48.0,0,blasted_case_2_b14_even.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4653
blasted_case_2_b14_even.cnf.gz.no_w.cnf,4654,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.3400,24.4500,N/A,25.05,32.77,50.0,0,blasted_case_2_b14_even.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4654
blasted_case_2_b14_even.cnf.gz.no_w.cnf,4655,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.3100,11.8100,N/A,12.24,16.28,37.0,0,blasted_case_2_b14_even.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4655
blasted_case_2_b14_even.cnf.gz.no_w.cnf,4656,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.3000,11.5000,N/A,11.99,15.48,40.0,0,blasted_case_2_b14_even.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4656
blasted_case_2_ptb_1.cnf.gz.no_w.cnf,4657,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,0.2700,107.6200,N/A,108.25,3730.08,78.0,0,blasted_case_2_ptb_1.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4657
blasted_case_2_ptb_1.cnf.gz.no_w.cnf,4658,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.2200,32.6700,N/A,33.08,3730.01,33.0,0,blasted_case_2_ptb_1.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4658
blasted_case_2_ptb_1.cnf.gz.no_w.cnf,4659,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1900,10.2200,N/A,10.49,14.2,21.0,0,blasted_case_2_ptb_1.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4659
blasted_case_2_ptb_1.cnf.gz.no_w.cnf,4660,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.1900,10.2500,N/A,10.62,14.37,27.0,0,blasted_case_2_ptb_1.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4660
blasted_case_2_ptb_1.cnf.gz.no_w.cnf,4661,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.1700,5.1300,N/A,5.38,3903.12,21.0,2,blasted_case_2_ptb_1.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4661
blasted_case_2_ptb_1.cnf.gz.no_w.cnf,4662,0.3,1.6,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.1800,6.5800,N/A,6.91,3903.05,27.0,2,blasted_case_2_ptb_1.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4662
blasted_case_2_ptb_2.cnf.gz.no_w.cnf,4663,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,1.0700,91.0600,N/A,92.37,3903.15,74.0,2,blasted_case_2_ptb_2.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4663
blasted_case_2_ptb_2.cnf.gz.no_w.cnf,4664,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.8900,33.8100,N/A,34.87,3903.08,38.0,2,blasted_case_2_ptb_2.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4664
blasted_case_2_ptb_2.cnf.gz.no_w.cnf,4665,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.7800,16.2900,N/A,17.19,3903.21,29.0,2,blasted_case_2_ptb_2.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4665
blasted_case_2_ptb_2.cnf.gz.no_w.cnf,4666,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.8000,14.7300,N/A,15.66,3903.1,27.0,2,blasted_case_2_ptb_2.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4666
blasted_case_2_ptb_2.cnf.gz.no_w.cnf,4667,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.6900,9.6100,N/A,10.4,3903.25,22.0,2,blasted_case_2_ptb_2.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4667
blasted_case_2_ptb_2.cnf.gz.no_w.cnf,4668,0.3,1.6,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.6900,9.8800,N/A,10.69,3903.21,23.0,2,blasted_case_2_ptb_2.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4668
blasted_case_3_4_b14_even.cnf.gz.no_w.cnf,4669,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5700,205.0500,N/A,205.96,3903.12,114.0,2,blasted_case_3_4_b14_even.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4669
blasted_case_3_4_b14_even.cnf.gz.no_w.cnf,4670,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4900,59.9800,N/A,60.71,3903.21,56.0,2,blasted_case_3_4_b14_even.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4670
blasted_case_3_4_b14_even.cnf.gz.no_w.cnf,4671,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4100,28.4400,N/A,29.03,3903.11,41.0,2,blasted_case_3_4_b14_even.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4671
blasted_case_3_4_b14_even.cnf.gz.no_w.cnf,4672,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4300,21.6800,N/A,22.34,3903.17,50.0,2,blasted_case_3_4_b14_even.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4672
blasted_case_3_4_b14_even.cnf.gz.no_w.cnf,4673,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3600,10.6500,N/A,11.14,3903.02,36.0,2,blasted_case_3_4_b14_even.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4673
blasted_case_3_4_b14_even.cnf.gz.no_w.cnf,4674,0.3,1.6,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3600,18.5600,N/A,19.24,3903.1,45.0,2,blasted_case_3_4_b14_even.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4674
blasted_case_3_b14_1.cnf.gz.no_w.cnf,4675,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0900,23.1200,N/A,23.37,3903.1,41.0,2,blasted_case_3_b14_1.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4675
blasted_case_3_b14_1.cnf.gz.no_w.cnf,4676,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0700,7.6300,N/A,7.79,3903.05,20.0,2,blasted_case_3_b14_1.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4676
blasted_case_3_b14_1.cnf.gz.no_w.cnf,4677,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0600,2.7200,N/A,2.81,3903.05,12.0,2,blasted_case_3_b14_1.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4677
blasted_case_3_b14_1.cnf.gz.no_w.cnf,4678,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0600,2.4100,N/A,2.52,3903.1,10.0,2,blasted_case_3_b14_1.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4678
blasted_case_3_b14_1.cnf.gz.no_w.cnf,4679,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0500,1.5400,N/A,1.63,3903.1,10.0,2,blasted_case_3_b14_1.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4679
blasted_case_3_b14_1.cnf.gz.no_w.cnf,4680,0.3,1.6,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0500,1.9200,N/A,2.04,3903.07,12.0,2,blasted_case_3_b14_1.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4680
blasted_case_3_b14_2.cnf.gz.no_w.cnf,4681,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0900,15.9700,N/A,16.2,3903.01,35.0,2,blasted_case_3_b14_2.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4681
blasted_case_3_b14_2.cnf.gz.no_w.cnf,4682,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0700,6.1900,N/A,6.34,3903.07,17.0,2,blasted_case_3_b14_2.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4682
blasted_case_3_b14_2.cnf.gz.no_w.cnf,4683,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0600,4.0300,N/A,4.14,3903.0,14.0,2,blasted_case_3_b14_2.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4683
blasted_case_3_b14_2.cnf.gz.no_w.cnf,4684,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0600,3.4700,N/A,3.59,3903.16,14.0,2,blasted_case_3_b14_2.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4684
blasted_case_3_b14_2.cnf.gz.no_w.cnf,4685,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0600,1.4900,N/A,1.58,3903.18,10.0,2,blasted_case_3_b14_2.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4685
blasted_case_3_b14_2.cnf.gz.no_w.cnf,4686,0.3,1.6,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0600,2.0600,N/A,2.16,3903.16,14.0,2,blasted_case_3_b14_2.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4686
blasted_case_3_b14_3.cnf.gz.no_w.cnf,4687,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.0500,15.6300,N/A,15.8,3903.05,35.0,2,blasted_case_3_b14_3.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run4687
blasted_case_3_b14_3.cnf.gz.no_w.cnf,4688,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,5.1100,N/A,5.24,9.57,16.0,0,blasted_case_3_b14_3.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run4688
blasted_case_3_b14_3.cnf.gz.no_w.cnf,4689,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,2.1700,N/A,2.26,4.31,12.0,0,blasted_case_3_b14_3.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run4689
blasted_case_3_b14_3.cnf.gz.no_w.cnf,4690,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,2.5400,N/A,2.66,5.4,12.0,0,blasted_case_3_b14_3.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run4690
blasted_case_3_b14_3.cnf.gz.no_w.cnf,4691,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.0300,1.4200,N/A,1.5,2.19,10.0,0,blasted_case_3_b14_3.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run4691
blasted_case_3_b14_3.cnf.gz.no_w.cnf,4692,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.0300,1.5300,N/A,1.65,3.5,12.0,0,blasted_case_3_b14_3.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run4692
