Input_File,Run_ID,e,sampleout,samples,Outcome,Sampling_Case,Success_Prob,Solutions_Found,ApproxMC_Time,Sampling_Time,Avg_Sample_Time,CPU_Time,Wall_Time,Space_MB,Result_Code,Directory_Ref
logcount.sk_16_86.cnf.gz.no_w.cnf,1046,0.3,sampleout,100,Timeout (ApproxMC),Unknown,0.0000,0,,,N/A,2865.62,3901.32,184.0,2,logcount.sk_16_86.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1046
lss.sk_6_7.cnf.gz.no_w.cnf,1047,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,lss.sk_6_7.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1047
min-12.cnf.gz.no_w.cnf,1048,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,1.7200,,N/A,2976.21,3901.31,438.0,2,min-12.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1048
min-12s.cnf.gz.no_w.cnf,1049,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.6100,1194.5700,N/A,1196.7,1595.08,395.0,0,min-12s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1049
min-16.cnf.gz.no_w.cnf,1050,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,2.6200,,N/A,3025.8,3901.3,357.0,2,min-16.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1050
min-16s.cnf.gz.no_w.cnf,1051,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.8500,1642.7300,N/A,1644.42,2199.15,207.0,0,min-16s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1051
min-1s.cnf.gz.no_w.cnf,1052,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0300,17.3800,N/A,17.58,23.25,36.0,0,min-1s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1052
min-20.cnf.gz.no_w.cnf,1053,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,5.3200,,N/A,2849.25,3901.33,499.0,2,min-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1053
min-20s.cnf.gz.no_w.cnf,1054,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,1.7700,,N/A,2941.87,3901.33,270.0,2,min-20s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1054
min-24.cnf.gz.no_w.cnf,1055,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,7.3900,,N/A,2904.1,3901.35,623.0,2,min-24.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1055
min-24s.cnf.gz.no_w.cnf,1056,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,2.6700,,N/A,2880.48,3901.34,353.0,2,min-24s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1056
min-28.cnf.gz.no_w.cnf,1057,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,13.0900,,N/A,3094.68,3901.22,760.0,2,min-28.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1057
min-28s.cnf.gz.no_w.cnf,1058,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,3.7200,,N/A,3049.44,3901.19,279.0,2,min-28s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1058
min-2s.cnf.gz.no_w.cnf,1059,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,55.1700,N/A,55.63,72.48,58.0,0,min-2s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1059
min-32.cnf.gz.no_w.cnf,1060,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,12.5300,,N/A,3218.09,3901.21,703.0,2,min-32.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1060
min-32s.cnf.gz.no_w.cnf,1061,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,2.2400,,N/A,3171.38,3901.21,359.0,2,min-32s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1061
min-3s.cnf.gz.no_w.cnf,1062,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0800,59.2200,N/A,59.64,76.57,67.0,0,min-3s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1062
min-4.cnf.gz.no_w.cnf,1063,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.2800,398.6600,N/A,399.65,528.08,167.0,0,min-4.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1063
min-4s.cnf.gz.no_w.cnf,1064,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1000,125.9200,N/A,126.46,163.7,94.0,0,min-4s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1064
min-6s.cnf.gz.no_w.cnf,1065,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1800,429.1000,N/A,430.17,560.38,177.0,0,min-6s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1065
min-8.cnf.gz.no_w.cnf,1066,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.7600,2193.9600,N/A,2196.07,2848.04,241.0,0,min-8.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1066
min-8s.cnf.gz.no_w.cnf,1067,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.3100,374.9200,N/A,375.79,537.05,193.0,0,min-8s.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1067
modexp8-4-1.cnf.gz.no_w.cnf,1068,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,65.6700,,N/A,2758.67,3901.31,134.0,2,modexp8-4-1.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1068
modexp8-4-2.cnf.gz.no_w.cnf,1069,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,154.5300,,N/A,2823.9,3901.32,179.0,2,modexp8-4-2.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1069
modexp8-4-3.cnf.gz.no_w.cnf,1070,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,141.5800,,N/A,2732.67,3901.32,185.0,2,modexp8-4-3.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1070
modexp8-4-4.cnf.gz.no_w.cnf,1071,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,159.3000,,N/A,2748.17,3901.32,192.0,2,modexp8-4-4.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1071
modexp8-4-5.cnf.gz.no_w.cnf,1072,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,338.4600,,N/A,2740.29,3901.29,239.0,2,modexp8-4-5.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1072
modexp8-4-6.cnf.gz.no_w.cnf,1073,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,169.5400,,N/A,2686.57,3901.3,192.0,2,modexp8-4-6.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1073
modexp8-4-7.cnf.gz.no_w.cnf,1074,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,622.4400,,N/A,2752.34,3901.38,289.0,2,modexp8-4-7.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1074
modexp8-4-8.cnf.gz.no_w.cnf,1075,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,134.1700,,N/A,2923.36,3901.34,185.0,2,modexp8-4-8.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1075
modexp8-5-1.cnf.gz.no_w.cnf,1076,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,112.7900,,N/A,2786.63,3901.31,131.0,2,modexp8-5-1.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1076
modexp8-5-2.cnf.gz.no_w.cnf,1077,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,347.1300,,N/A,2722.39,3901.29,189.0,2,modexp8-5-2.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1077
modexp8-5-3.cnf.gz.no_w.cnf,1078,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,266.6100,,N/A,2818.54,3901.31,240.0,2,modexp8-5-3.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1078
modexp8-5-4.cnf.gz.no_w.cnf,1079,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,300.1200,,N/A,2807.48,3901.32,212.0,2,modexp8-5-4.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1079
modexp8-5-5.cnf.gz.no_w.cnf,1080,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,704.6900,,N/A,2688.18,3901.34,284.0,2,modexp8-5-5.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1080
modexp8-5-6.cnf.gz.no_w.cnf,1081,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,336.8900,,N/A,2723.12,3901.31,251.0,2,modexp8-5-6.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1081
modexp8-5-7.cnf.gz.no_w.cnf,1082,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,1029.8600,,N/A,2825.67,3901.34,336.0,2,modexp8-5-7.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1082
modexp8-5-8.cnf.gz.no_w.cnf,1083,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,220.4200,,N/A,2905.28,3901.33,239.0,2,modexp8-5-8.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1083
modexp8-6-1.cnf.gz.no_w.cnf,1084,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,147.0400,,N/A,2833.31,3901.34,162.0,2,modexp8-6-1.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1084
modexp8-6-2.cnf.gz.no_w.cnf,1085,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,524.7000,,N/A,2825.62,3901.35,259.0,2,modexp8-6-2.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1085
modexp8-6-3.cnf.gz.no_w.cnf,1086,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,277.7400,,N/A,2928.02,3901.27,280.0,2,modexp8-6-3.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1086
modexp8-6-4.cnf.gz.no_w.cnf,1087,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,409.7500,,N/A,3008.57,3901.25,265.0,2,modexp8-6-4.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1087
modexp8-6-5.cnf.gz.no_w.cnf,1088,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,749.8000,,N/A,3074.09,3901.23,397.0,2,modexp8-6-5.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1088
modexp8-6-6.cnf.gz.no_w.cnf,1089,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,531.3200,,N/A,2968.23,3901.28,329.0,2,modexp8-6-6.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1089
modexp8-6-7.cnf.gz.no_w.cnf,1090,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,1938.5400,,N/A,2968.42,3901.28,408.0,2,modexp8-6-7.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1090
modexp8-6-8.cnf.gz.no_w.cnf,1091,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,349.8300,,N/A,3008.47,3901.28,277.0,2,modexp8-6-8.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1091
modexp8-7-1.cnf.gz.no_w.cnf,1092,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,229.4200,,N/A,3001.11,3901.26,174.0,2,modexp8-7-1.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1092
modexp8-7-2.cnf.gz.no_w.cnf,1093,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,1098.9700,,N/A,2956.69,3901.27,282.0,2,modexp8-7-2.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1093
modexp8-7-3.cnf.gz.no_w.cnf,1094,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,599.8400,,N/A,3046.55,3901.26,290.0,2,modexp8-7-3.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1094
modexp8-7-4.cnf.gz.no_w.cnf,1095,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,761.6800,,N/A,2922.86,3901.27,273.0,2,modexp8-7-4.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1095
modexp8-7-5.cnf.gz.no_w.cnf,1096,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,1308.8500,,N/A,2930.87,3901.28,458.0,2,modexp8-7-5.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1096
modexp8-7-6.cnf.gz.no_w.cnf,1097,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,893.4300,,N/A,2995.99,3901.27,372.0,2,modexp8-7-6.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1097
modexp8-7-7.cnf.gz.no_w.cnf,1098,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,2832.7100,,N/A,3214.64,3901.25,497.0,2,modexp8-7-7.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1098
modexp8-7-8.cnf.gz.no_w.cnf,1099,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,568.4300,,N/A,2929.65,3901.27,276.0,2,modexp8-7-8.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1099
modexp8-8-1.cnf.gz.no_w.cnf,1100,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,352.8600,,N/A,2938.45,3901.26,163.0,2,modexp8-8-1.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1100
modexp8-8-2.cnf.gz.no_w.cnf,1101,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,1550.1500,,N/A,2986.77,3901.28,316.0,2,modexp8-8-2.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1101
modexp8-8-3.cnf.gz.no_w.cnf,1102,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,783.1700,,N/A,2966.73,3901.29,322.0,2,modexp8-8-3.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1102
modexp8-8-4.cnf.gz.no_w.cnf,1103,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,1154.9100,,N/A,2964.93,3901.28,312.0,2,modexp8-8-4.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1103
modexp8-8-5.cnf.gz.no_w.cnf,1104,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,2328.6400,,N/A,3042.56,3901.29,454.0,2,modexp8-8-5.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1104
modexp8-8-6.cnf.gz.no_w.cnf,1105,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,1169.2400,,N/A,2976.29,3901.29,383.0,2,modexp8-8-6.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1105
modexp8-8-7.cnf.gz.no_w.cnf,1106,0.3,sampleout,100,Timeout (ApproxMC),Unknown,0.0000,0,,,N/A,3026.51,3901.3,531.0,2,modexp8-8-7.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1106
modexp8-8-8.cnf.gz.no_w.cnf,1107,0.3,sampleout,100,Timeout (Sampling),Non-Ideal,0.0000,0,716.7500,,N/A,3021.1,3901.3,321.0,2,modexp8-8-8.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1107
nand.pm_100steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=4over.dimacs.gz.no_w.cnf,1108,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.27,0.47,1062.0,255,nand.pm_100steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=4over.dimacs.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1108
nand.pm_100steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=4under.dimacs.gz.no_w.cnf,1109,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.26,0.38,1031.0,255,nand.pm_100steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=4under.dimacs.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1109
nand.pm_80steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=2over.dimacs.gz.no_w.cnf,1110,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,0.0300,,N/A,0.28,0.44,1018.0,255,nand.pm_80steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=2over.dimacs.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1110
nand.pm_80steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=2under.dimacs.gz.no_w.cnf,1111,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,0.0300,,N/A,0.23,0.39,928.0,255,nand.pm_80steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=2under.dimacs.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1111
nand.pm_80steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=3over.dimacs.gz.no_w.cnf,1112,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,0.0200,,N/A,0.26,0.45,976.0,255,nand.pm_80steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=3over.dimacs.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1112
nand.pm_80steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=3under.dimacs.gz.no_w.cnf,1113,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,0.0300,,N/A,0.23,0.39,920.0,255,nand.pm_80steps_15int_8fract_lessThan10PercentAreErroneous_N=20_K=3under.dimacs.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1113
or-100-10-1-UC-10.cnf.gz.no_w.cnf,1114,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,1.1800,N/A,1.27,1.63,14.0,0,or-100-10-1-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1114
or-100-10-1-UC-20.cnf.gz.no_w.cnf,1115,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,1.3600,N/A,1.43,1.86,16.0,0,or-100-10-1-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1115
or-100-10-1-UC-30.cnf.gz.no_w.cnf,1116,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.06,0.0,0,or-100-10-1-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1116
or-100-10-1-UC-40.cnf.gz.no_w.cnf,1117,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-100-10-1-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1117
or-100-10-1-UC-50.cnf.gz.no_w.cnf,1118,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-100-10-1-UC-50.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1118
or-100-10-1-UC-60.cnf.gz.no_w.cnf,1119,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.06,0.0,0,or-100-10-1-UC-60.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1119
or-100-10-1.cnf.gz.no_w.cnf,1120,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.06,0.0,0,or-100-10-1.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1120
or-100-10-10-UC-10.cnf.gz.no_w.cnf,1121,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,12.3400,N/A,12.43,15.29,30.0,0,or-100-10-10-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1121
or-100-10-10-UC-20.cnf.gz.no_w.cnf,1122,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,8.4200,N/A,8.57,10.34,26.0,0,or-100-10-10-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1122
or-100-10-10-UC-30.cnf.gz.no_w.cnf,1123,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,4.8600,N/A,4.94,6.07,25.0,0,or-100-10-10-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1123
or-100-10-10-UC-40.cnf.gz.no_w.cnf,1124,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-100-10-10-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1124
or-100-10-10-UC-50.cnf.gz.no_w.cnf,1125,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,2.0100,N/A,2.07,2.7,15.0,0,or-100-10-10-UC-50.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1125
or-100-10-10-UC-60.cnf.gz.no_w.cnf,1126,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-100-10-10-UC-60.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1126
or-100-10-10.cnf.gz.no_w.cnf,1127,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-100-10-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1127
or-100-10-2-UC-10.cnf.gz.no_w.cnf,1128,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,1.0300,N/A,1.07,1.38,14.0,0,or-100-10-2-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1128
or-100-10-2-UC-20.cnf.gz.no_w.cnf,1129,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,1.1400,N/A,1.19,1.59,15.0,0,or-100-10-2-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1129
or-100-10-2-UC-30.cnf.gz.no_w.cnf,1130,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,7.3900,N/A,7.53,9.23,27.0,0,or-100-10-2-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1130
or-100-10-2-UC-40.cnf.gz.no_w.cnf,1131,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-100-10-2-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1131
or-100-10-2-UC-50.cnf.gz.no_w.cnf,1132,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-100-10-2-UC-50.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1132
or-100-10-2-UC-60.cnf.gz.no_w.cnf,1133,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-100-10-2-UC-60.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1133
or-100-10-2.cnf.gz.no_w.cnf,1134,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-100-10-2.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1134
or-100-10-3-UC-10.cnf.gz.no_w.cnf,1135,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.07,0.0,0,or-100-10-3-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1135
or-100-10-3-UC-20.cnf.gz.no_w.cnf,1136,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,9.9100,N/A,10.04,14.0,30.0,0,or-100-10-3-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1136
or-100-10-3-UC-30.cnf.gz.no_w.cnf,1137,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,7.1400,N/A,7.32,10.66,25.0,0,or-100-10-3-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1137
or-100-10-3-UC-40.cnf.gz.no_w.cnf,1138,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,or-100-10-3-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1138
or-100-10-3-UC-50.cnf.gz.no_w.cnf,1139,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-100-10-3-UC-50.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1139
or-100-10-3-UC-60.cnf.gz.no_w.cnf,1140,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,or-100-10-3-UC-60.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1140
or-100-10-3.cnf.gz.no_w.cnf,1141,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-100-10-3.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1141
or-100-10-4-UC-10.cnf.gz.no_w.cnf,1142,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,or-100-10-4-UC-10.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1142
or-100-10-4-UC-20.cnf.gz.no_w.cnf,1143,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,or-100-10-4-UC-20.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1143
or-100-10-4-UC-30.cnf.gz.no_w.cnf,1144,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.05,0.0,0,or-100-10-4-UC-30.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1144
or-100-10-4-UC-40.cnf.gz.no_w.cnf,1145,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,1.2000,N/A,1.27,1.59,16.0,0,or-100-10-4-UC-40.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run1145
